item,label
礼记 礼运 禹 天下为家 小康 之世 开端 区别 禹 以前 天下为公 大同 之世其 主要 依据 应是 设置 官职 建立 武装 禹死启 继 制定 刑法 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 提到 禹 天下为家 小康 之世 开端 结合 所学 知识 可知 当时 禹死启 继 王位 世袭制 取代 禅让制 家 天下 取代 公 天下 正确 设置 官职 不 等于 王位 世袭制 错误 建立 武装 不 等于 王位 世袭制 错误 制定 刑法 同样 不能 说明 王位 世袭制 取代 禅让制 错误 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
美国 历史学家 写道 想像 一下 哥伦比亚 麦德林 可卡因 垄断集团 成功 发动 一起 美国 军事 袭击 迫使 允许 可卡因 合法化 还须 支付 巨额 战争 赔款 幅 场景 当然 荒谬绝伦 类似 事件 世纪 中国 确曾 发生 类似 事件 说法 错误 冲击 君主专制 制度 打破 闭关锁国 政策 破坏 中国 领土 主权 改变 中国 落后 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 正确 运用 所学 知识 解决问题 能力 尊重 材料 做 历史 唯一 秘籍 纵观 整个 材料 不难 发现 可卡因 贸易 合法化 才 本题 题眼 可卡因 当然 毒品 类似 事件 只能 指 鸦片战争 结合 所学 知识 可知 鸦片战争 满足 列强 市场 原料 需求 故项 说法 错误 说法 正确 本题 答案 选项 知识点 知识点 清末 民主革命 风潮 第二次 鸦片战争 概况 影响,近代史
世纪 年代 苏联 外交部长 苏共中央 汇报 努力 利用 法国政府 显而易见 急于 印支 脱身 愿望 中华人民共和国 取得 大国 身份 参加 国际 会议 机遇 中国政府 抓住 这一 机遇 提出 和平共处 五项原则 获 国际 社会 认可 参加 日内瓦 会议 发挥 积极 作用 出席 万隆会议 提出 求同存异 方针 成功 恢复 联合国 合法席位 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 利用 法国政府 显而易见 急于 印支 脱身 愿望 中华人民共和国 取得 大国 身份 参加 国际 会议 机遇 反映 日内瓦 会议 特点 意义 日内瓦 会议 讨论 印度支那 和平 问题 正确 周恩来 总理 年底 会见 印度 代表团 时 提出 和平共处 五项原则 错误 万隆会议 并未 讨论 印度支那 和平 问题 错误 年 中国 成功 恢复 联合国 合法席位 不是 世纪 年代 错误 答案 知识点 知识点 独立 之初 严峻形势 和平共处 五项原则,近代史
朱熹 说 宇宙 之间 一理 天得 天地 凡 生于 天地间 各得 以为 性 本性 其张 三纲 其纪 五常 这段话 表明 程朱 理学 主要 作用 封建 伦理道德 寻求 理论依据 规范 人 言行 维护 封建统治 阐述 天理 真谛 人们 理解 自然界 运行 规律 人际关系 法则 寻求 天地 人世间 万事万物 本性 阐明 理 本质 宣扬 客观唯心主义 思想 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 材料 提到 宇宙 之间 一理 天得 天地 凡 生于 天地间 各得 以为 性 本性 其张 三纲 其纪 五常 结合 所学 知识 可知 程朱 理学 主要 作用 封建 伦理道德 寻求 理论依据 规范 人 言行 维护 封建统治 选都 不 符合 材料 信息 排除 据此 可知 答案 知识点 知识点 宋明理学 文艺 春天,现代史
我国 古代 秦朝 设 丞相 明朝 废除 丞相 下列 这种 矛盾 现象 分析 正确 体现 权力 互相 制衡 原则 都 有利于 国家 统一 都 相权 威胁 皇权 都 封建 专制 统治 需要 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 所学 知识 可知 设 丞相 控制 中央 官员 加强 中央集权 而削 相 是因为 相权 威胁 皇权 设 丞相 废除 丞相 都 加强 中央集权 需要 适应 封建 专制 统治 需要 正确 丞相 都 皇帝 任命 废除 相权 皇权 不 存在 相互 制衡 关系 排除 封建社会 设 丞相 废除 丞相 都 君主 统治 需要 非国家 统一 要求 排除 相权 威胁 皇权 秦朝 不会 设立 丞相 排除 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 秦始皇 皇帝 制度,古代史
皇帝 一道 谕旨 中说 僻 边隅 肆为 不法 扰害 地方 剽掠 行旅 互相 仇杀 争夺 不休 而于 所辖苗疆 尤复 任意 残害 草菅人命 罪恶 多端 不可 悉数 为此 设置 羁 糜府 州 平定 三藩 之乱 实行 改土 归流 建立 密折 制度 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 做好 本题 理解 把握 材料 很 重要 尤其 边隅 苗疆 重要 信息 综合 材料 结合 所学 知识 可知 指 应该 清朝 实施 改土 归流 答案 知识点 知识点 明清 君主专制 制度 加强 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
罗斯福 称 全国 工业 复兴 法是 美国国会 制定 最 重要 最具 深远 意义 立法 主要 依据 法令 加强 政府 工业 计划 指导 调整 企业 关系 劳资关系 防止 盲目 竞争 引起 生产过剩 缓和 资本主义 世界 经济危机 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 提到 全国 工业 复兴 法是 美国国会 制定 最 重要 最具 深远 意义 立法 结合 所学 知识 可知 全国 工业 复兴 法 加强 政府 工业 计划 指导 有利于 缓解 经济危机 后世 影响 深远 正确 调整 企业 关系 劳资关系 属于 加强 政府 工业 计划 指导 排除 盲目 竞争 引起 生产过剩 只能 缓解 不能 防止 排除 缓和 资本主义 世界 经济危机 属于 当时 影响 不 符合 最具 深远 意义 排除 知识点 知识点 实施 新政,现代史
诗歌创作 往往 受到 时代 思想 影响 半亩 方塘 一鉴开 天光云影 共 徘徊 问渠 清 如许 源头活水 这首 说理 诗 最 可能 受 哪种 思想 影响 孔孟 思想 黄老 学说 两汉 经学 宋明理学 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 源头活水 指 知识 不断更新 才能 保持 活力 孔孟 思想 无关 排除 无为 道家 思想 无关 排除 两汉 经学 无关 排除 材料 朱熹 思想 主要 揭示 格物致知 道理 故选 知识点 知识点 文艺 春天 春秋战国 时期 乐舞 春秋战国 时期 百家争鸣 宋明理学,现代史
年 厄瓜多尔政府 距 海岸 公里 加拉帕戈斯 群岛 上 设立 达尔文 纪念碑 纪念 达尔文 考察 这一 群岛 一百周年 碑文 写 达尔文 年 加拉帕戈斯 群岛 登陆 研究 当地 动植物 分布 时 初次 考虑 生物进化 问题 从此 悬而未决 论题 思想 革命 思想 革命 意义 在于 凸显 人类 价值 尊严 提供 观察 世界 新视角 推动 启蒙运动 产生 发展 成为 欧洲 宗教改革 指导思想 题型 单选题 难度 简单 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 中 反映 达尔文 进化论 思想 人们 提供 观察 世界 新视角 故项 正确 材料 说明 生物进化 思想 故项 错误 材料 达尔文 年 说明 项 错误 答案 知识点 知识点 两弹一星 载人 航天技术 发展 生物 进化论,现代史
第二次世界大战 后 美国 著名 外交家 乔治 凯南 说 坚持 采取 欧洲 联合 方式 希望 促使 欧洲人 欧洲 大家庭 一员 非 民族主义者 方式 思考 欧洲 面临 经济 问题 乔治 凯南 观点 出于 美国 对苏 冷战 需要 考虑 欧共体 作用 估计 过高 加剧 西欧 社会 分裂 对抗 侵犯 欧洲 民族 国家 主权 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 希望 促使 欧洲人 欧洲 大家庭 一员 非 民族主义者 方式 思考 欧洲 面临 经济 问题 实际 联合 西欧 对抗 苏联 遏制 共产主义 不 符合 题意 排除 答案 知识点 知识点 两极 对峙 格局 形成,现代史
自年 月 始 新 中国 中央人民政府 果断 采取 如下 措施 先后 收回 美法 荷英 中国 兵营 宣布 中国政府 管制 对外贸易 实行 进出口 许可证 规定 外轮 不准 驶入 中国 内河 中国政府 特批 驶入 外轮 须 挂 中国 国旗 指定 码头 停泊 这一 措施 体现 新 中国 初期 外交 方针 另起炉灶 一边倒 打扫 干净 屋子 再 请客 和平共处 五项原则 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 建国初期 新 中国 诞生 前夕 中国共产党 提出 另起炉灶 打扫 干净 屋子 再 请客 一边倒 新 中国 建国初期 三大 外交 方针 所谓 另起炉灶 指 不 承认 国民党 政府 各国 建立 旧 外交关系 新 基础 上 谈判 外国 另行 建立 新 外交关系 所谓 打扫 干净 屋子 再 请客 先 彻底 废除 帝国主义 中国 特权 清除 其在华 残余 势力 再 建交 所谓 一边倒 宣布 中国 站 苏联 为首 世界 和平 民主 战线 一边 共同 反对 帝国主义 侵略 维护 世界 和平 材料 中得 关键 信息 规定 外轮 不准 驶入 中国 内河 中国政府 特批 驶入 外轮 须 挂 中国 国旗 指定 码头 停泊 先 彻底 废除 帝国主义 中国 特权 再 建立 外交关系 答案 知识点 知识点 独立 之初 严峻形势 和平共处 五项原则,现代史
下图 不同 时期 中国 轻重工业 比重 图 对此 解读 正确 图一 现象 出现 根源 近代 社会 特殊 国情 图二 反映 新 中国 优先发展 重工业 取得 成果 图一 表明 中国 近代 工业 经济 中 占 主导地位 图一图 二 表明 政府 长期 重视 民生 工业 发展 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考查 学生 比较 分析 运用 已学 知识 解决问题 能力 图 一中 近代 社会 中国 半殖民地 半封建社会 重工业 基础 太 薄弱 主要 轻工业 发展 迅速 图二 年 年 重工业 发展 迅速 原因 当时 中国 实施 第一个 五年计划 据此 分析 可知 符合 题意 表述 语 题意 无关 答案 知识点 知识点 中国 振兴 资本主义 中国 近代 历史 发展 进程 中 地位 作用 中国 民族 资本主义 曲折 发展 革命道路 探索 抗战时期 解放战争 时期 民族 工业 垄断组织 出现 第三产业 兴起 新 经济 出现 中学 体西学 为用 洋务运动 世纪 年代 年代 探索 社会主义 建设 道路 实践,近代史
整个 中国 历史 角度看 西周 短暂 一瞬 消失 创始 于斯 宗法 组织 宗法 结构 没有 随之 政治 制度 上 一起 消失 自秦 以后 中国 封建 杜会 承袭 宗法观念 宗法 传统 使 中国 封建 政治 呈现出 诸多 特征 特征 都 具有 浓厚 深刻 宗法 色彩 材料 主要 说明 宗 法制 存在 整个 封建社会 宗 法制 有效 维护 西周 统治 宗 法制 深刻影响 封建统治 宗 法制 保证 封建统治 稳定性 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 主要 考察 材料 理解 分析 能力 整个 中国 历史 角度 自秦 以后 中国 封建社会 承袭 宗法观念 宗法 传统 都 具有 浓厚 深刻 宗法 色彩 可知 材料 强调 中国 封建 政治 呈现 浓厚 宗法 色彩 所学 知道 宗 法制 后世 重要 影响 主要 表现 封建社会 中 皇位 继承 嫡长子 制 原则 家国 同治 统治 理念 社会习俗 中尊宗敬祖 认宗归祖 渴望 亲情 传统观念 传统 伦理 范式 忠孝 观念 重视 家庭 建设 尊老爱幼 夫妻 相敬 兄弟 相亲 和睦相处 社会公德 男尊女卑 等级 贵贱 过分 强调 家庭 本位 任人唯亲 社会 现象 亦 影响 而宗 法制 封建 君主专制 制度 结束 消失 项 错误 项 材料 信息 西周 短暂 一瞬 消失 相悖 项 表述 材料 中 没有 体现 正确 答案 应该 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 中央 官制 三公九卿 制 皇帝 制度,古代史
刘邦 慢而辱 人然 使 人 攻城略地 降下 以予 天下 同利 刘邦 成功 原因 不拘小节 性格 豪放 兵多将广 雄厚 实力 异姓 将领 王封 子弟 王 巩固 刘家 天下 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 本题 考查 西汉 初期 刘邦 统治 策略 材料 中 并未 涉及 刘邦 性格 故项 错误 材料 没有 说明 当时 刘邦 兵多将广 故项 错误 材料 中然 使 人 攻城略地 降下 以予 天下 同利 说明 刘邦 将领 一视同仁 异性 将领 封王 得到 大力支持 故项 正确 材料 中是 军功 封王 不是 大封 同姓 子弟 故项 错误 选项 知识点 知识点 重 农抑商 政策 郡县制 夏商 两代 政治 制度 选官 官 制度 变化 中央 官制 三公九卿 制 皇帝 制度,古代史
黄墨航 杂志 载 明代 景德镇 列市 受廛 延袤 十三里 许 烟火 逾 十万家 陶户 市肆 当十之 七八 据此 可知 明代 景德镇 制瓷 技术 明显 超过 前 代 民营 制 瓷业 兴旺发达 不 受 政府 抑商 政策 影响 成为 全国 商业中心 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 题干 列市 受廛 延袤 十三里 许 烟火 逾 十万家 陶户 市肆 当十之 七八 说明 景德镇 已 瓷业 兴旺 商业 繁荣 题干 没有 明代 制瓷 技术 前代 进行 比较 排除 项题 干 没有 体现 仅 从制 瓷业 无法 得出 景德镇 成为 全国 商业中心 排除 答案 知识点 知识点 报刊 业 走向 繁荣 官营 手工业 民营 手工业 家庭 手工业 消长 手工业 成就 商业 发展,现代史
学者 认为 徽商 胡雪岩 垄断 蚕丝 冀获 暴利 出口 大宗 适 光绪 九年 外国 丝市 不振 洋商 不购 胡氏 存货 山积 悉归 腐弊 尽丧 其资 胡氏 一蹶不振 说明 胡雪岩 破产 主要 原因 封建 传统 势力 阻挠 破坏 外国 资本主义 恶性竞争 胡氏 资金 少 经营规模 小 资本主义 世界市场 影响 题型 单选题 难度 使用 次数 纠错 复制 收藏 空间 加入 选题 篮 查看 答案 解析 答案 解析 材料 中年 外国 丝市 不振 洋商 不购 说明 资本主义 世界市场 形成 导致 国内 丝织业 出口 困难 材料 无法 体现 排除 胡氏 资金 少 经营规模 小 材料 无法 体现 不是 主要 原因 故项 错误 答案 知识点 知识点 商业 发展 报刊 业 走向 繁荣,现代史
